Estado,Municipio,División,,,,,,,,,,,,,,,,,,,,,,
QUINTANA ROO,COZUMEL,PENINSULAR,,,,,,,,,,,,,,,,,,,,,,
QUINTANA ROO,FELIPE CARRILLO PUERTO,PENINSULAR,,,,,,,,,,,,,,,,,,,,,,
QUINTANA ROO,ISLA MUJERES,PENINSULAR,,,,,,,,,,,,,,,,,,,,,,
QUINTANA ROO,JOSE MARIA MORELOS,PENINSULAR,,,,,,,,,,,,,,,,,,,,,,
QUINTANA ROO,LAZARO CARDENAS,PENINSULAR,,,,,,,,,,,,,,,,,,,,,,
QUINTANA ROO,OTHON P. BLANCO,PENINSULAR,,,,,,,,,,,,,,,,,,,,,,
QUINTANA ROO,PUERTO MORELOS,PENINSULAR,,,,,,,,,,,,,,,,,,,,,,
QUINTANA ROO,SOLIDARIDAD,PENINSULAR,,,,,,,,,,,,,,,,,,,,,,
QUINTANA ROO,TULUM,PENINSULAR,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,AHUALULCO,BAJÍO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,AHUALULCO,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,ALAQUINES,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,AQUISMON,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,ARMADILLO DE LOS INFANTE,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,AXTLA DE TERRAZAS,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,CARDENAS,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,CATORCE,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,CEDRAL,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,CERRITOS,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,CERRO DE SAN PEDRO,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,CHARCAS,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,CIUDAD DEL MAIZ,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,CIUDAD FERNANDEZ,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,CIUDAD VALLES,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,COXCATLAN,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,EBANO,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,EL NARANJO,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,GUADALCAZAR,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,HUEHUETLAN,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,LAGUNILLAS,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,MATEHUALA,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,MATLAPA,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,MEXQUITIC DE CARMONA,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,MOCTEZUMA,BAJÍO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,MOCTEZUMA,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,RAYON,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,RIOVERDE,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,SALINAS,BAJÍO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,SAN ANTONIO,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,SAN CIRO DE ACOSTA,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,SAN LUIS POTOSI,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,SAN MARTIN CHALCHICUAUTLA,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,SAN NICOLAS TOLENTINO,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,SAN VICENTE TANCUAYALAB,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,SANTA CATARINA,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,SANTA MARIA DEL RIO,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,SANTO DOMINGO,BAJÍO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,SANTO DOMINGO,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,SOLEDAD DE GRACIANO SANCHEZ,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,TAMASOPO,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,TAMAZUNCHALE,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,TAMPACAN,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,TAMPAMOLON CORONA,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,TAMUIN,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,TANCANHUITZ,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,TANLAJAS,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,TANQUIAN DE ESCOBEDO,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,TIERRA NUEVA,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,VANEGAS,BAJÍO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,VANEGAS,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,VENADO,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,VILLA DE ARISTA,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,VILLA DE ARRIAGA,BAJÍO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,VILLA DE GUADALUPE,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,VILLA DE LA PAZ,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,VILLA DE RAMOS,BAJÍO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,VILLA DE REYES,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,VILLA HIDALGO,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,VILLA JUAREZ,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,XILITLA,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SAN LUIS POTOSÍ,ZARAGOZA,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
SINALOA,AHOME,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SINALOA,ANGOSTURA,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SINALOA,BADIRAGUATO,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SINALOA,CHOIX,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SINALOA,CONCORDIA,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SINALOA,COSALA,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SINALOA,CULIACAN,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SINALOA,EL FUERTE,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SINALOA,ELOTA,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SINALOA,ESCUINAPA,JALISCO,,,,,,,,,,,,,,,,,,,,,,
SINALOA,ESCUINAPA,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SINALOA,GUASAVE,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SINALOA,MAZATLAN,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SINALOA,MOCORITO,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SINALOA,NAVOLATO,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SINALOA,ROSARIO,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SINALOA,SALVADOR ALVARADO,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SINALOA,SAN IGNACIO,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SINALOA,SINALOA,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,ACONCHI,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,AGUA PRIETA,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,ALAMOS,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,ALTAR,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,ARIVECHI,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,ARIZPE,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,ATIL,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,BACADEHUACHI,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,BACANORA,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,BACERAC,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,BACOACHI,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,BACUM,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,BANAMICHI,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,BAVIACORA,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,BAVISPE,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,BENITO JUAREZ,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,BENJAMIN HILL,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,CABORCA,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,CAJEME,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,CANANEA,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,CARBO,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,CUCURPE,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,CUMPAS,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,DIVISADEROS,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,EMPALME,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,ETCHOJOA,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,FRONTERAS,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,GRANADOS,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,GUAYMAS,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,HERMOSILLO,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,HUACHINERA,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,HUASABAS,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,HUATABAMPO,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,HUEPAC,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,IMURIS,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,LA COLORADA,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,MAGDALENA,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,MAZATAN,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,MOCTEZUMA,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,NACO,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,NACORI CHICO,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,NACOZARI DE GARCIA,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,NAVOJOA,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,NOGALES,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,ONAVAS,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,OPODEPE,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,OQUITOA,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,PITIQUITO,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,PUERTO PENASCO,BAJA CALIFORNIA,,,,,,,,,,,,,,,,,,,,,,
SONORA,QUIRIEGO,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,RAYON,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,ROSARIO,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,SAHUARIPA,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,SAN FELIPE DE JESUS,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,SAN IGNACIO RIO MUERTO,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,SAN JAVIER,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,SAN LUIS RIO COLORADO,BAJA CALIFORNIA,,,,,,,,,,,,,,,,,,,,,,
SONORA,SAN MIGUEL DE HORCASITAS,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,SAN PEDRO DE LA CUEVA,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,SANTA ANA,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,SANTA CRUZ,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,SARIC,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,SOYOPA,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,SUAQUI GRANDE,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,TEPACHE,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,TRINCHERAS,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,TUBUTAMA,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,VILLA HIDALGO,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,VILLA PESQUEIRA,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
SONORA,YECORA,NOROESTE,,,,,,,,,,,,,,,,,,,,,,
TABASCO,BALANCAN,SURESTE,,,,,,,,,,,,,,,,,,,,,,
TABASCO,CARDENAS,SURESTE,,,,,,,,,,,,,,,,,,,,,,
TABASCO,CENTLA,SURESTE,,,,,,,,,,,,,,,,,,,,,,
TABASCO,CENTRO,SURESTE,,,,,,,,,,,,,,,,,,,,,,
TABASCO,COMALCALCO,SURESTE,,,,,,,,,,,,,,,,,,,,,,
TABASCO,CUNDUACAN,SURESTE,,,,,,,,,,,,,,,,,,,,,,
TABASCO,EMILIANO ZAPATA,SURESTE,,,,,,,,,,,,,,,,,,,,,,
TABASCO,HUIMANGUILLO,ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TABASCO,HUIMANGUILLO,SURESTE,,,,,,,,,,,,,,,,,,,,,,
TABASCO,JALAPA,SURESTE,,,,,,,,,,,,,,,,,,,,,,
TABASCO,JALPA DE MENDEZ,SURESTE,,,,,,,,,,,,,,,,,,,,,,
TABASCO,JONUTA,SURESTE,,,,,,,,,,,,,,,,,,,,,,
TABASCO,MACUSPANA,SURESTE,,,,,,,,,,,,,,,,,,,,,,
TABASCO,NACAJUCA,SURESTE,,,,,,,,,,,,,,,,,,,,,,
TABASCO,PARAISO,SURESTE,,,,,,,,,,,,,,,,,,,,,,
TABASCO,TACOTALPA,SURESTE,,,,,,,,,,,,,,,,,,,,,,
TABASCO,TEAPA,SURESTE,,,,,,,,,,,,,,,,,,,,,,
TABASCO,TENOSIQUE,SURESTE,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,ABASOLO,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,ALDAMA,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,ALTAMIRA,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,ANTIGUO MORELOS,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,BURGOS,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,BURGOS,GOLFO NORTE,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,BUSTAMANTE,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,BUSTAMANTE,GOLFO NORTE,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,CAMARGO,GOLFO NORTE,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,CASAS,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,CIUDAD MADERO,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,CRUILLAS,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,EL MANTE,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,GOMEZ FARIAS,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,GONZALEZ,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,GUEMEZ,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,GUERRERO,GOLFO NORTE,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,GUSTAVO DIAZ ORDAZ,GOLFO NORTE,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,HIDALGO,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,JAUMAVE,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,JIMENEZ,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,LLERA,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,MAINERO,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,MATAMOROS,GOLFO NORTE,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,MENDEZ,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,MENDEZ,GOLFO NORTE,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,MIER,GOLFO NORTE,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,MIGUEL ALEMAN,GOLFO NORTE,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,MIQUIHUANA,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,NUEVO LAREDO,GOLFO NORTE,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,NUEVO MORELOS,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,OCAMPO,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,PADILLA,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,PALMILLAS,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,REYNOSA,GOLFO NORTE,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,RIO BRAVO,GOLFO NORTE,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,SAN CARLOS,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,SAN FERNANDO,GOLFO NORTE,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,SAN NICOLAS,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,SOTO LA MARINA,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,TAMPICO,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,TULA,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,TULA,GOLFO NORTE,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,VALLE HERMOSO,GOLFO NORTE,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,VICTORIA,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,VILLAGRAN,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,VILLAGRAN,GOLFO NORTE,,,,,,,,,,,,,,,,,,,,,,
TAMAULIPAS,XICOTENCATL,GOLFO CENTRO,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,ACUAMANALA DE MIGUEL HIDALGO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,AMAXAC DE GUERRERO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,APETATITLAN DE ANTONIO CARVAJA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,APIZACO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,ATLANGATEPEC,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,ATLTZAYANCA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,BENITO JUAREZ,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,CALPULALPAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,CHIAUTEMPAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,CONTLA DE JUAN CUAMATZI,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,CUAPIAXTLA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,CUAXOMULCO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,EL CARMEN TEQUEXQUITLA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,EMILIANO ZAPATA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,ESPANITA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,HUAMANTLA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,HUEYOTLIPAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,IXTACUIXTLA DE MARIANO MATAMOR,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,IXTENCO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,LA MAGDALENA TLALTELULCO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,LAZARO CARDENAS,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,MAZATECOCHCO DE JOSE MARIA MOR,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,MUNOZ DE DOMINGO ARENAS,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,NANACAMILPA DE MARIANO ARISTA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,NATIVITAS,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,PANOTLA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,PAPALOTLA DE XICOHTENCATL,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,SAN DAMIAN TEXOLOC,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,SAN FRANCISCO TETLANOHCAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,SAN JERONIMO ZACUALPAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,SAN JOSE TEACALCO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,SAN JUAN HUACTZINCO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,SAN LORENZO AXOCOMANITLA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,SAN LUCAS TECOPILCO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,SAN PABLO DEL MONTE,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,SANCTORUM DE LAZARO CARDENAS,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,SANTA ANA NOPALUCAN,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,SANTA APOLONIA TEACALCO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,SANTA CATARINA AYOMETLA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,SANTA CRUZ QUILEHTLA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,SANTA CRUZ TLAXCALA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,SANTA ISABEL XILOXOXTLA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,TENANCINGO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,TEOLOCHOLCO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,TEPETITLA DE LARDIZABAL,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,TEPEYANCO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,TERRENATE,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,TETLA DE LA SOLIDARIDAD,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,TETLATLAHUCA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,TLAXCALA,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
TLAXCALA,TLAXCO,CENTRO ORIENTE,,,,,,,,,,,,,,,,,,,,,,
